id,Open,High,Low,Close,Adj_Close,Volume
438,92.199997,92.470001,91.5,92.360001,75.916512,1122857
439,92.220001,92.480003,91.849998,92.18,75.768562,1415910
440,92.260002,92.349998,91.389999,91.830002,75.480881,1302747
441,91.68,92.239998,91.260002,92.169998,75.76033,1402280
442,92.419998,92.559998,91.940002,92.160004,75.752121,1302623
443,92.360001,93.650002,92.139999,93.300003,76.689156,3055220
444,89.339996,89.57,88.379997,88.57,76.062248,3033082
445,88.57,88.57,88.57,88.57,76.062248,0
446,89.699997,91.230003,89.279999,90.830002,78.003082,2975893
447,90.25,90.800003,88.470001,89,76.431511,2098718
448,87.400002,87.550003,85.849998,87.5,75.143349,3685426
449,87.93,88.290001,86.57,87.449997,75.10041,1593244
450,87.809998,88.25,86.699997,87.220001,74.902885,889027
451,86.699997,86.699997,85.209999,86.080002,73.923874,2349165
452,85.949997,86.209999,85.269997,86.199997,74.026932,1281623
453,85.620003,86.32,84.900002,85.379997,73.322731,2864005
454,85.809998,86.68,85.739998,85.879997,73.752121,1640058
455,86.5,86.790001,86.160004,86.199997,74.026932,1029151
456,86.029999,87.529999,86.029999,86.589996,74.361855,1553102
457,86.809998,87.199997,86.110001,87,74.713959,1237137
458,87,87.919998,86.339996,86.629997,74.396202,1315099
459,85.940002,85.959999,84.940002,85.639999,73.546021,1715634
460,85.900002,86.199997,84.389999,85.379997,73.322731,1430816
461,86.07,86.190002,84.919998,85.300003,73.254028,1393346
462,85.260002,85.349998,84.459999,84.68,72.721581,1569056
463,84.099998,86.650002,84.019997,86.269997,74.087044,2261081
464,86.510002,87.18,85.389999,85.739998,73.631882,3446088
465,85.330002,85.580002,84.190002,84.75,72.781708,1388980
466,83.580002,84.370003,83.230003,84.059998,72.18914,1808000
467,84.309998,84.440002,83.389999,83.68,71.862801,1629537
468,81.75,82.199997,80.730003,81.220001,69.750198,4431697
469,80.989998,80.989998,79.18,80.309998,68.968712,2758764
470,79.720001,79.720001,78.650002,78.849998,67.714897,2286834
471,79,79.150002,77.290001,78.449997,67.371376,2250569
472,78.010002,79.760002,77.080002,78.610001,67.508789,2643327
473,78.370003,78.970001,77.029999,77.559998,66.607063,2180236
474,78.690002,79.07,77.559998,77.629997,66.667183,1684309
475,77.099998,78.510002,76.5,77.730003,66.753059,1723023
476,78.220001,78.790001,77.620003,77.699997,66.727295,1626197
477,77.949997,78.239998,77.550003,77.769997,66.787407,1055663
478,79.190002,82.330002,79.129997,80.660004,69.269287,4320581
479,81.669998,81.910004,79.610001,80.199997,68.874237,2203861
480,80.629997,80.629997,79.489998,80.209999,68.882835,972165
481,80.540001,80.540001,79.760002,80.010002,68.711075,1154715
482,79.25,79.599998,78.239998,78.870003,67.732063,1715985
483,80.599998,80.730003,79.099998,79.370003,68.161461,1557826
484,79.900002,80.059998,79.309998,79.620003,68.37616,1053721
485,79.550003,79.980003,78.769997,79.290001,68.092758,963914
486,79.400002,80.330002,79.209999,80.010002,68.711075,1171800
487,80.800003,81.349998,80.580002,80.800003,69.389519,1596098
488,80.809998,81.220001,80.199997,80.75,69.346573,1134812
489,80.510002,80.580002,78.169998,79.279999,68.084167,2831606
490,79,79.980003,78.5,79.93,68.642372,1362825
491,80.349998,82.199997,80.25,81.529999,70.016426,2108128
492,81.650002,81.669998,79.379997,79.860001,68.58226,2520774
493,83.730003,84.209999,81.220001,83.389999,71.613747,3902616
494,83.510002,84.480003,82.449997,82.910004,71.201546,1942834
495,82.32,83.120003,82.190002,82.970001,71.253067,1008836
496,82.349998,83.389999,81.970001,82.690002,71.012611,2149877
497,83.739998,83.739998,80.879997,81.5,69.990662,2560371
498,80.5,81.660004,79.220001,81.18,69.715858,2774645
499,81.550003,83.019997,81.339996,82.339996,70.712029,1932126
500,82.980003,84.379997,82.760002,83.510002,71.716812,1685798
501,83.830002,84.790001,83.82,84.050003,72.180557,1439706
502,83.699997,84.68,83.379997,84.480003,72.549828,1431088
503,84.190002,85.419998,84.080002,84.809998,72.833221,1393277
504,85,85,82.900002,83.580002,71.776924,2074116
505,83.800003,84.019997,83.279999,83.290001,71.527885,1204817
506,83.510002,83.75,81.919998,82.449997,70.806503,1377277
507,82.760002,83.150002,80.790001,81.309998,69.827484,1855102
508,81.900002,82.150002,81.300003,81.800003,70.248291,1272228
509,81.639999,81.779999,80.459999,81.410004,69.913376,1415425
510,81.709999,82.449997,81.330002,81.75,70.205353,1128134
511,82.040001,83.150002,81.559998,82.93,71.218719,1871873
512,82.779999,83.660004,81.18,82.290001,70.66909,2081932
513,82.07,82.220001,80.919998,81.080002,69.629982,1647901
514,81.089996,81.580002,80.760002,81.290001,69.810318,1009129
515,82.099998,83.330002,82,83.190002,71.442001,1772323
516,83.639999,85.220001,83.519997,84.389999,72.472542,1976748
517,84.720001,84.790001,83.519997,84.230003,72.335136,1050776
518,84.18,85.75,83.169998,84.599998,72.652878,1848549
519,83.660004,83.980003,83.209999,83.410004,71.630936,1853265
520,82.949997,83,82.150002,82.790001,71.098495,1146980
521,83.050003,83.050003,81.440002,81.879997,70.316994,1574985
522,81.699997,82.110001,81.029999,81.25,69.77597,1615229
523,81.099998,81.839996,80.43,80.730003,69.329399,1737455
524,80.739998,81.190002,80.459999,81.07,69.621376,1155513
525,81,81.5,80.529999,81.099998,69.647148,1015191
526,81.379997,81.379997,80.18,80.760002,69.355164,1081649
527,80.900002,81.449997,80.370003,81.32,69.836075,1346307
528,81.349998,83.349998,81.349998,82.470001,70.823685,1880341
529,83,83.25,82.419998,82.93,71.218719,1395628
530,82.290001,83.050003,81.519997,82.540001,70.883797,1555965
531,82.870003,83.809998,82.260002,82.669998,70.99543,1957614
532,82.669998,83.82,82.559998,83.540001,71.742577,1555040
533,83.169998,85.480003,83.169998,85.32,73.27121,2570524
534,86.129997,86.739998,85.260002,85.769997,73.657654,4350959
535,85.339996,85.400002,83.400002,83.5,71.708221,2303604
536,83.400002,83.730003,78.510002,79,67.843704,6446086
537,78.220001,79.029999,76.669998,79.029999,67.869461,3453388
538,78.400002,79.160004,77.989998,79,67.843704,2021708
539,78.419998,78.510002,77.32,77.709999,66.735878,2785236
540,77.940002,78.699997,77.400002,78.139999,67.105148,1561578
541,77.949997,79.440002,77.650002,78.699997,67.586067,1894977
542,78.239998,78.989998,77.639999,78.260002,67.208214,1908798
543,78,78.139999,77.239998,77.68,66.710121,1568319
544,77.300003,77.559998,76.720001,76.870003,66.014503,1257138
545,76.790001,76.809998,75.660004,76.389999,65.602287,1639757
